x,y_predito,sentimento
#DiaDoBibliotecário Hoje o IFPI presta homenagem a todos os bibliotecários que têm compromisso de cuidar do nosso patrimônio cultural  proporcionando o acesso à leitura e à informação.  Parabéns a todos os bibliotecários  especialmente aos que trabalham no IFPI.   co/xQHqqJARn,2,positive
Adorei ver ela nos stories da página oficial do IFSP no Instagram,2,positive
  É que ele é tao gente boa fora do ifes. . .,2,positive
Gratidão ao presidente   ao ministro da Educação   e à parceria da deputada Goreth  ao reitor do Ifap  Romano  e ao Secretário da Secretaria de Educação Profissional e Tecnológica  Getulio Marques e prefeito Bruno Mineiro.  Vamos em frente!,2,positive
 “Foi tietado por alunos do IFs”… parece cena do Portas dos fundos… 😵‍💫😵‍💫🤦🏻‍♂️🤦🏻‍♂️,2,positive
eu como ex estudante de um instituto federal fico feliz d+ com a quantidade de novos IFs.  Nada público se compara com a base e estrutura que se encontra lá (além das icônicas cerâmicas do ifpe,2,positive
Vai ser o sexto campus do IFAP  que já opera de ponta a ponta no estado,2,positive
Q sdd de qndo eu fazia inglês no Ifes 😭,2,positive
O ABC terá duas unidades do IFSP: uma em Diadema e outra em Mauá.  Grande conquista para os jovens.  Ao todo  serão  novas unidades em todo o país   delas no estado de SP.  No ano passado  fiz uma audiência pública sobre esse pedido da comunidade  atendido pelo presidente Lula.   co/SWmWqDvct,2,positive
  Parabéns Lula! Meus dois filhos foram alunos do IFF e sou grata por isso.  Educação de qualidade.,2,positive
Qual a siga dos IF’s vcs acham mais bonita? (Em questão de fonética e escrita)  Eu gosto mto da do IFMT e do IFES,2,positive
Viva! Prefeito Bruno Mineiro (Tartarugalzinho) foi a BSB ouvir de viva voz do presidente Lula anúncio de construção de unidade do Ifap no município  como obra do Novo PAC  a pedido do senador Randolfe Rodrigues.   co/pAjroMrI,2,positive
Mimos Prefeito de Tartarugalzinho  Bruno Mineiro deu de presente  ao presidente Lula  miniatura de tartaruga  e outra ao vice Alckmin  extremamente satisfeito porque município será contemplado com unidade do Ifap.  Detalhe: obras de artesãs tartaruguenses.   co/mBAkNY,2,positive
👨🏼‍🏫 EDUCAÇÃO LOCAL  - Curso de Produção Cultural do IFRN obtém conceito  em avaliação do MEC &gt;  co/ZTbnvLsI,2,positive
Além de novas unidades  serão construídos refeitórios  ginásios  bibliotecas  salas de aula  e adquiridos equipamentos.  A educação inovadora do IFs representa um avanço pedagógico  já que cria condições para a formação humana e técnica de verdadeiros cidadãos criativos.,2,positive
 fiz o tecnico no ifsc e to fazendo o superior no ifsc também  simplesmente muito bom,2,positive
 A mulherada se prepare pq tem dois românticos no IFsul  eu e João,2,positive
decidi deixar de lado a história do jornalismo e focar no que eu sempre gostei.  no meio do ano passado  eu fui aprovado pra fazer Produção Cultural no IFRJ (curti muito a grade e achei que seria interessante me conectar com outras pessoas) e entrei pra estudar em Nilópolis.  +,2,positive
Minha mãe quer me colocar no IFG 😭😭😭😭😭😭😭,2,positive
A vinda do IFPR pra cianorte  só foi possível pela força política  seja pelo partido e ligação do atual prefeito com a turma do estado  como também pelas opções dele com a esquerda.  Muito bem nessa parte de conseguir apoio dos dois lados a atual gestão municipal.,2,positive
 joao o homem mais corajoso do ifsul!!!!!!!!! me emocionei,2,positive
torcida do ifsc jurou kkkk,2,positive
hoje li para as crianças internadas do iff e ainda ganhei um abraço juro tô boba 😭🥰🥹🥰🥺🥹🥰🥰🥹🥰🥰🥺,2,positive
amo de montao as propostas de bolsinhes do ifma como eu amo minha federal,2,positive
Alegria em receber aqui na Liderança do Governo na Câmara dos Deputados  o prefeito de Campos Sales  João Luiz.  Falamos sobre projetos importantes ao município  também sobre o anúncio de uma unidade do IFCE para o município.  Juntos pela educação  ciência e tecnologia.   co/VZmzjprAj,2,positive
Meu maior sonho era ter um dogao perto do ifb,2,positive
toda vez que eu leio a matéria sobre os IF minha buceta fica dura pqp a educação que eu tive no ifsc foi riquíssima pra mim todo mundo estudava em um IF foda-se,2,positive
 oloco  nem sabia que tinha no ifsp  bom demais mano parabens,2,positive
 picolé  rei do iff,2,positive
o premio de melhor ator do ifes vitória vai pro ,2,positive
  Engraçado você falar isso  pois tenho alunos que já saíram do Ensino Médio do Ifap sabendo escrever artigo científico melhor que muito graduando em história kkkkk,2,positive
  Muito bom!!!! Mas não achei esta informação de que o novo campus do IFPE Recife será no centro.,2,positive
Finalmente vão construir um Campus do IFB em Sobradinho,2,positive
Meus filhos fizeram EM no IFC de Camboriú.  Uma fez Técnico em Hospedagem e o outro em Técnico em Informática.  Mesmo em momentos ruins  o IF é melhor que particulares da região.,2,positive
como eu quero saber essas fofocas que estão acontecendo no ifes  que sdds disso 😭,2,positive
"Uma das coisas que mais amo sobre mim  é que mesmo indo da Penha até o iff  no sol  na chuva  no vento e suando  eu ainda sim consigo chegar no iff e ouvir as pessoas dizendo ""nossa  ta cheiroso""",2,positive
Um dos IF será na minha cidade! Isso significa muito!  Remanso  cidade do norte da Bahia vai ter um Instituto Federal graças ao Presidente Lula! Fazendo o L loucamente!!!  Serei professora no IFBA! ❤️✨,2,positive
 Somos parceiros do IFRJ.  Excelente experiência.,2,positive
A gente sai do IFES  mas o IFES não sai da gente! Já estava com saudades  dessas tretas 🤣,2,positive
  Deputada  nossa Mamanguape ganhará um campus do IFPB.  MARAVILHA 🥳  co/qCUbiuCc,2,positive
👨🏽‍🎓👩🏿‍🎓 Quando estiver pronto  terá vagas para .  alunos e alunas em cursos técnicos de nível médio e superior.   🫱🏻‍🫲🏾 Tenho alegria de ser parceiro do IFAP e destinado mais de R$  milhões das minhas emendas parlamentares para ampliar e equipar o IFAP.,2,positive
Após quase  anos de atividades  o GEADIP Belo Jardim deixará de ser um grupo de apoio à adoção e passará a ser um grupo de pesquisa dentro do IFPE.  Ótima notícia informada pela professora Tatiana Valério.,2,positive
As novas unidades do IFB serão em Sobradinho e Sol Nascente.  Excelente! Pra fechar com chave de ouro poderiam ser construídos mais : um no Paranoá e outro em Santa Maria,2,positive
‼️Novidade boa pro DF!‼️ Sol Nascente e Sobradinho agora terão Campus do IFB 🚀  São parte das  unidades em todo o país que o  anunciou hoje  É o ensino público voltando a crescer!,2,positive
 Estou trabalhando concursado  graças ao Curso realizado no IFPR. 👏👏👏,2,positive
Cara  toda vez que apareço no iff parece que está tudo tão diferente mn  vendo todos os meus amigos focados no seu futuro  geral indo pra faculdade  outros estudando pra concursos e vestibulares  fico tão feliz e animado com essa nova jornada  parece que tudo passou tão rápido. .,2,positive
Privilégio de estudar no Ifes a tarde é que todo dia o pôr do sol te surpreende cada vez mais !,2,positive
 te conto amanhã no ifac amor,2,positive
  Oq ngm fala fora do IFs é que eles nao estão formando os técnicos que a indústria precisa.  Pela bom ensino e ausência de mensalidade  os IFs atraem os melhores alunos.  Eles acabam fazendo o técnico por ser obrigatório  mas vão pra faculdade logo após se formar.,2,positive
 Sou professor do IFB.  De modo geral  nenhum IF adotou o NEM  pq o EM do IF já é integrado ao curso técnico.  Mas tem um detalhe  os cursos de EM integrados ao Técnico têm todas as materias básicas ao longo do curso.  E essa é uma das razões das boas notas dos alunos dos IFs no ENEM,2,positive
 Vc tá equivocado.  O IF também tem ensino médio/técnico  de muita qualidade  inclusive.  Sou ex aluno do IFBA e posso garantir que da galera que estudou comigo  só uma fez IF no ensino superior.  E a galera tá muito bem hoje em dia.  Vc quis atacar o desemprego  atacando a educação.,2,positive
ele tá sempre tão lindo 😞💙 af  viado,2,positive
   Fui aluno do IFRN durante o governo da ex-presidenta Dilma  foram os  anos de um ensino exemplar,2,positive
vai ter campus do IFB em Sobradinhoooooo,2,positive
essa notícia de criação de novos IFs me deixou com o coração quentinho  sair do CPM pra fazer ensino médio no IFBA foi uma das melhores e mais transformadoras decisões da minha vida  não só em termos de aprendizagem  mas de formação pessoal mesmo  muita gratidão por meu tempo lá,2,positive
 Ano passado eu contratei um rapaz e uma moça formados no IFCE que te aqui na serra.  Fiquei encantada como sao bons profissionais,2,positive
Saber de um campus do IFPB na minha cidade natal foi de uma gatilhada.  A gente sai do ninho  mas sempre vem a vontade de voltar  como se o ninho permanecesse o mesmo.  E não permanece  tudo mudou.  🥹🥹🥹🥹💔💔💔 Saudade e nostalgia 😔😔,2,positive
  Rapaz eu estudei no IFBA e a qualidade é excelente  não sei como está por agora  mas desde quando se chamava CEFET sempre era elogiado por ter um ótimo ensino.,2,positive
  Errado.   IF’s ofertam ensino superior  falo com tranquilidade pq minha graduação em ADS é trancada no IF  além disso  tenho um amigo virtual que mora há quase km daqui e também faz graduação no IF  me recordo dele até ter citado a possibilidade de fazer bacharelado no IFBA.,2,positive
O IFs são maravilhosos ensino médio público de qualidade  oportunidade de iniciação científica no ensino médio  tu sai com técnico e leva ensino superior de qualidade para cidades do interior  não falem mal do IFs,2,positive
Pensa que foda tu estudar no IFPA Tailândia,2,positive
Acabei de ler alguém perguntando pra onde vai a mão de obra especializada q se forma no IFs? Acho q se nós queremos um país com pessoas capacitadas para futuros trabalhos que realmente podem tirar nós da lista de países de terceiro mundo talvez mão de obra capacitada ajude legal,2,positive
marcelo haas eh um querido um pai do ifsul,2,positive
 👏🏻👏🏻👏🏻👏🏻 ganhamos do ifsc,2,positive
 Caralho  ganha camiseta do sp  do ifsp  logo vai ganhar da usp  fsp  isp  mssp,2,positive
 Orgulho por ser aluno do IFSC,2,positive
Sou federal de novo  amém.  Agora partiu conhecer essa fama tão positiva do IFRN.,2,positive
Que presente para Japaratuba  na semana em que se comemora o dia da escola  nossa cidade será privilegiada e ganhará o reforço na EDUCAÇÃO! É que com a chegada de um Polo do IFS  quem ganha somos todos nós! Essa sim é uma conquista que temos que comemorar 🩵,2,positive
 Vai no ifes que é melhor e mais barato,2,positive
quase chorei quando cheguei no iff hoje  saudades pra caramba,2,positive
"hj eu tenho sigaa da uepa  do ifpa  da ufpa e da ufpr  pra quem reprovou no enem por dois anos e ouviu ""tu é uma vergonha p mim"" várias e diversas vezes  isso é uma grande conquista p mim  e eu quero comemorar isso sempre q possível.  tipo  venci isso tudo",2,positive
 Bom dia Senador  uma das mais  importante políticas para o ensino.  Sou fruto do IFPB.  Entrei aos  anos  saí de lá aprovado no vestibular da UFPB e trabalhando  na época ganhando mais de um salário.  Foi graças ao IF que pude me formar no curso superior.  Parabéns pela iniciativa.,2,positive
 É  tu tem mais propriedade pra falar  o bom do ifac é que o curso é sistemas PARA A INTERNET então toda a grade é pra web kkkkkk,2,positive
sou cria de escola pública municipal e estadual e quando entrei na ufes era nítida a diferença das pessoas que tinham estudado no ifes.  tds  sem exceção  estavam mt mais preparados e avançados em questão de ensino.,2,positive
fui cobrar as disciplinas que vou dar aula no IFB  me passaram as do tecnologo  achei tudo  lindas  maravilhosa  mamao com açúcar. . . ai me enfiaram pra dar aula de redação técnica no EAD  porraa!! vem que vem chatgpt 😌🙃,2,positive
a coordenação de humanas é um dos melhores lugares do ifes,2,positive
    LULA Presidente transformando o Brasil com mais empresas trazendo mais emprego  formação dos jovens em profissionais com mais unidades do IFs  maior potencial de exportação de grãos  proteínas em breve liderando a economia  tecnologia verde,2,positive
  LULA Presidente transformando o Brasil com mais empresas trazendo mais emprego  formação dos jovens em profissionais com mais unidades do IFs  maior potencial de exportação de grãos  proteínas em breve liderando a economia  tecnologia verde,2,positive
Ao todo  somando recursos de bancada e do Ministério da Educação (MEC)  estamos investindo mais de R$   milhões na ampliação e modernização do IFMS.  Isso mostra a dedicação do nosso mandato e do governo Lula com a educação pública  gratuita e de qualidade em nosso estado.  ✅  co/lovAZLpWC,2,positive
 Ai seria tão legal se um cineclube que existia no ifsc voltasse. . . . . . . . . . . . . . . . . . . . . .,2,positive
Ontem fui aluno no IFAL… hoje sou prof! A rede federal precisa de fortalecimento na sua estrutura já existente.  Mas sua expansão é necessária para o povo brasileiro.,2,positive
 É burrice  não imagino que sejam tão babacas de pensar assim.   Mas é fato  eu saí do IFMA profissionalizado em uma área saturada mas que ainda tem oportunidades boas! É claro  dos meus  colegas  somente  ou  trabalham/trabalharam na área.  Eu apenas estagiei.,2,positive
Hoje é dia de homenagear os profissionais responsáveis por atuar na elaboração de atividades de gestão  conservação e educação ambiental.  Parabéns a todos os técnicos em meio ambiente  especialmente aos alunos e servidores do IFPI.  👏👏👏  co/oWNfquA,2,positive
